year,species_code,sex,sex_desc,iss,nss,nhls
2013,21720,0,total_pre,130.1464403769506,1348,127
2013,21720,1,male,112.97008641250213,642,100
2013,21720,2,female,101.71028441110923,677,115
2013,21720,4,total_post,128.35587339504448,1348,127
2013,21720,12,female_male,249.47345094359378,1319,127
2014,21720,0,total_pre,151.0517941504072,1365,119
2014,21720,1,male,132.99709437074017,651,104
2014,21720,2,female,115.94594623855056,714,110
2014,21720,4,total_post,141.51410173290373,1365,119
2014,21720,12,female_male,274.27858124706523,1365,119
2014,21740,0,total_pre,314.02517259044487,1762,316
2014,21740,1,male,162.76316626492817,689,285
2014,21740,2,female,161.74442751965861,752,301
2014,21740,4,total_post,281.73407554129034,1762,316
2014,21740,12,female_male,385.7255429298561,1441,314
2015,21720,0,total_pre,323.92024806319466,1800,231
2015,21720,1,male,248.9027183374187,914,218
2015,21720,2,female,224.18042352337952,877,215
2015,21720,4,total_post,288.5010191043644,1800,231
2015,21720,12,female_male,556.44197846951,1791,231
2015,21740,0,total_pre,522.5938922693834,2029,354
2015,21740,1,male,283.69070907267945,858,323
2015,21740,2,female,247.03191303823186,921,337
2015,21740,4,total_post,451.11611769483164,2029,354
2015,21740,12,female_male,573.6504713418027,1779,353
2016,21720,0,total_pre,443.1782860179345,1525,253
2016,21720,1,male,293.3526752903072,738,231
2016,21720,2,female,264.57716787083314,776,227
2016,21720,4,total_post,379.4706341508591,1525,253
2016,21720,12,female_male,628.2160567837221,1514,253
2016,21740,0,total_pre,412.2265673752367,1496,342
2016,21740,1,male,232.6496276067707,724,310
2016,21740,2,female,232.91652121073128,695,301
2016,21740,4,total_post,359.66062721687354,1496,342
2016,21740,12,female_male,509.0020037078481,1419,342
2017,21720,0,total_pre,427.50578912533604,1259,341
2017,21720,1,male,185.95724561043656,610,319
2017,21720,2,female,134.7124982997539,635,325
2017,21720,4,total_post,195.98743992932077,1259,341
2017,21720,12,female_male,350.774837072749,1245,341
2017,21740,0,total_pre,547.9752732529656,1494,339
2017,21740,1,male,261.6924129544023,712,316
2017,21740,2,female,255.68727785956068,680,319
2017,21740,4,total_post,449.34579252427886,1494,339
2017,21740,12,female_male,554.9767708841704,1392,339
2018,21720,0,total_pre,382.4296189127147,1489,403
2018,21720,1,male,182.212663384675,702,359
2018,21720,2,female,180.04611401086575,784,382
2018,21720,4,total_post,248.6744866206322,1489,403
2018,21720,12,female_male,403.7285171121661,1486,403
2018,21740,0,total_pre,260.65773099798923,1465,356
2018,21740,1,male,138.85313018682334,703,322
2018,21740,2,female,133.25263055984948,678,319
2018,21740,4,total_post,201.7957933506182,1465,356
2018,21740,12,female_male,301.00995041750963,1381,353
2019,21720,0,total_pre,304.030299233961,1401,363
2019,21720,1,male,180.29810747086813,676,331
2019,21720,2,female,151.7830119491815,720,337
2019,21720,4,total_post,198.68081918235367,1401,363
2019,21720,12,female_male,321.38445291368447,1396,363
2019,21740,0,total_pre,380.1026156291424,1474,315
2019,21740,1,male,188.0753489908199,720,292
2019,21740,2,female,187.54564015453593,679,279
2019,21740,4,total_post,292.65466300546507,1474,315
2019,21740,12,female_male,482.22678624891535,1399,315
2021,21720,0,total_pre,495.18304072963355,1281,358
2021,21720,1,male,213.42618495497064,605,319
2021,21720,2,female,200.96508654334627,676,338
2021,21720,4,total_post,283.50574455970207,1281,358
2021,21720,12,female_male,471.9964688806315,1281,358
2021,21740,0,total_pre,351.64524951800246,1496,349
2021,21740,1,male,161.193451861567,702,312
2021,21740,2,female,140.57385943525418,747,311
2021,21740,4,total_post,231.4067015492168,1496,349
2021,21740,12,female_male,323.5877412996078,1449,348
2022,21720,0,total_pre,350.2224507703584,1375,359
2022,21720,1,male,216.9004912210928,671,331
2022,21720,2,female,231.3740523416471,692,341
2022,21720,4,total_post,260.0176672500038,1375,359
2022,21720,12,female_male,497.96943404547693,1363,359
2022,21740,0,total_pre,421.7761686048364,1515,335
2022,21740,1,male,192.36137334179304,664,299
2022,21740,2,female,203.4996414489134,745,316
2022,21740,4,total_post,341.60793285251845,1515,335
2022,21740,12,female_male,428.2836254558007,1409,331
2023,21720,0,total_pre,302.2256037529989,1337,344
2023,21720,1,male,184.7896515098168,666,317
2023,21720,2,female,135.91251493749138,647,311
2023,21720,4,total_post,191.4232266271896,1337,344
2023,21720,12,female_male,323.82775448508863,1313,344
2023,21740,0,total_pre,359.6397404043716,1552,333
2023,21740,1,male,188.32039666100096,622,292
2023,21740,2,female,197.30344959559866,766,310
2023,21740,4,total_post,333.5328924789419,1552,333
2023,21740,12,female_male,411.0468340624473,1388,333
