year,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
2019,21740,0,7,50.53629999999999,0.3679147081388971,50.57,3.01
2019,21740,0,8,51.746619999999986,0.5154467443806248,51.75,2.97
2019,21740,0,9,52.971059999999994,0.8680387427516331,52.96,3.41
2019,21740,0,10,53.54571999999999,0.9804197710444796,53.55,3.17
2019,21740,0,11,56.28103999999997,1.1625785548479657,56.62,3.14
2019,21740,0,12,59.608364008179905,1.977530072312089,59.49,2.04
2019,21740,1,1,15.85918,0.45988925172012385,15.98,2.3
2019,21740,1,2,27.31964,0.9113854933204004,26.82,3.01
2019,21740,1,3,34.07914,0.8034321794239186,34.61,2.2
2019,21740,1,4,38.92811623246491,1.8276414175438025,38.71,2.62
2019,21740,1,5,42.77392000000004,0.48110576708062497,42.68,2.16
2019,21740,1,6,46.03078000000004,0.16269151378395436,46.03,2.16
2019,21740,1,7,49.500879999999995,0.4252789083646164,49.51,2.49
2019,21740,1,8,50.414699999999954,0.5881489167690382,50.46,2.25
2019,21740,1,9,52.373180000000026,0.9050692726950539,52.63,3.02
2019,21740,1,10,52.52024000000001,1.5358322511939955,52.6,3.26
2019,21740,1,11,55.22268537074149,1.3287601806485325,55.82,2.53
2019,21740,1,12,61.051893764434155,1.9124429591549164,60.5,1.88
2019,21740,2,1,15.59554000000001,0.34937491905993523,15.8,2.12
2019,21740,2,2,27.25838000000001,1.1073655641138433,27.43,4.12
2019,21740,2,3,34.881042084168335,2.5737725885522202,34.75,4.16
2019,21740,2,4,38.39629327902246,0.7449791858040511,38.35,1.11
2019,21740,2,5,43.461720000000014,0.627524194616956,43.31,2.27
2019,21740,2,6,47.370500000000035,0.17409240745266683,47.36,2.46
2019,21740,2,7,51.44400000000004,0.4859282380197821,51.46,3.02
2019,21740,2,8,52.90846,0.7241811272119842,52.95,2.95
2019,21740,2,9,53.58242000000005,1.458089432506241,53.69,3.97
2019,21740,2,10,54.28507999999999,1.167323898396471,54.48,2.99
2019,21740,2,11,57.444769539078074,1.978237242431595,57.65,3.39
2019,21740,2,12,57.86080862533692,1.8170822746938247,58.51,1.93
2019,21740,3,1,13.864960000000007,0.15942468711502444,13.78,1.7
2019,21740,3,2,24.309570405727925,3.1978694023566354,22.22,2.26
2019,21740,3,3,31,0,31,0
2019,21740,3,4,31,0,31,0
2019,21740,3,6,53.77960486322189,0.7723346153223081,53.84,1.31
2019,21740,3,7,54.786946107784445,1.2155453119877169,55.13,2.69
2019,21740,3,8,54.63485029940121,1.364272504674899,55.24,2.39
2019,21740,3,9,54.744410876132946,1.1910740761647256,55.13,2.18
2019,21740,3,10,55.4764525993884,2.043927625451477,56.92,3.1
2019,21740,3,11,55.79574829931973,2.4951293067193245,57.85,3.33
2019,21740,3,12,59.97837500000001,0.9479988108025341,60.33,0.94
2019,21740,4,1,14.233828737050938,0.16067870301635515,14.245674992602012,1.8134811580036077
2019,21740,4,2,27.27188913058013,0.6970697672732417,27.058853521986137,3.470225782893795
2019,21740,4,3,34.53590937775004,1.324585955419612,34.66923320033835,3.034536695158419
2019,21740,4,4,38.80500236971021,1.0506002390338336,38.55224582317808,1.962337353694032
2019,21740,4,5,43.07956283138996,0.389386646528791,42.95536314752942,2.2080792797273587
2019,21740,4,6,46.6794541127958,0.12600819098110289,46.67381993119828,2.3052127205325346
2019,21740,4,7,50.56898950945843,0.3398208824105864,50.60285248273293,2.786948311140848
2019,21740,4,8,51.62124430045587,0.4984977800649828,51.683780302929016,2.593948341167638
2019,21740,4,9,52.837317117103325,0.8346807672430334,53.08395417639713,3.4264202508613466
2019,21740,4,10,53.45229740046495,0.9340239151022032,53.69944263382294,3.102188851857183
2019,21740,4,11,56.21150501091932,1.1250830831503822,56.737709043654384,2.9612399037232953
2019,21740,4,12,59.19937841371381,1.9340678542004546,59.24478892274132,1.9106191651527005
