year,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
2016,21740,3,5,45.00705035971225,2.2301355339668594,43.84,2.4
2016,21740,3,6,46.59740740740743,1.512293702290255,45.74,2.23
2016,21740,3,7,47.62953703703702,0.9923513843829674,47.17,2.49
2016,21740,3,8,49.08247685185188,0.39523393104816174,49.12,1.62
2016,21740,3,9,49.09737470167066,0.5545093787563906,49.13,1.3
2016,21740,3,10,48.975301587301594,1.7967159056729334,48.33,2.52
2016,21740,3,11,51,0,51,0
2016,21740,3,12,47,0,47,0
2016,21740,4,1,15.06219271920418,0.31432569718694103,15.309782563446685,1.9957442910136431
2016,21740,4,2,23.84094169976836,0.6206459455431318,23.93847573537798,2.535370363799263
2016,21740,4,3,33.854951866311545,1.0710324602766739,33.403661523608704,4.2402434343999005
2016,21740,4,4,41.48500769763637,0.21785158252111705,41.38114028126336,2.306106308291729
2016,21740,4,5,43.68334677128264,0.4522661559180214,43.65278572865805,2.7379650890237524
2016,21740,4,6,46.255391845404645,0.4413452612996648,46.202573698286955,2.442934036643632
2016,21740,4,7,48.060246104227446,0.400322174765088,48.0178214669859,2.7775017977634073
2016,21740,4,8,50.05402533440362,0.26511024196840816,50.12820616689843,2.9867122562709936
2016,21740,4,9,51.19224217727792,0.7682117650852541,51.336634547114826,3.582252463789223
2016,21740,4,10,52.79495523386699,1.6235874199621796,53.10763618955499,4.293164257417435
2016,21740,4,11,56.1780855340916,2.4308868776285375,56.83972867995055,3.9089087277898504
2016,21740,4,12,57.59513543404955,11.238861991844532,49.51874872274343,7.176434852895953
2016,21740,4,13,59.5339686222282,2.839187160201459,59.79235578253207,2.151799458096662
2016,21740,4,14,63.086522697298676,1.787573833861226,63.31908944687521,0.2234092127603986
2016,21740,4,15,65.53639344262292,2.8027554149464553,64.55,2.63
2016,21740,4,17,62,0,62,0
2017,21720,0,1,22.06536000000001,0.5882786873821422,21.71,3.96
2017,21720,0,2,35.22492000000003,0.6961135984045761,34.77,4.73
2017,21720,0,3,47.161879999999975,0.5308612747092898,47.16,4.59
2017,21720,0,4,56.03528000000003,0.3586259146985712,56.03,4.65
2017,21720,0,5,63.20479999999992,0.7304418186967405,63.2,6.25
2017,21720,0,6,70.94886000000005,1.0296076360285684,70.99,6.7
2017,21720,0,7,75.89591999999999,1.5770244658634387,77.07,6.9
2017,21720,0,8,82.34772823779196,5.053673336279063,81.19,3.93
2017,21720,0,9,82.4554320987654,2.675287154549478,82.63,3.39
2017,21720,0,11,94,0,94,0
2017,21720,0,13,88,0,88,0
2017,21720,1,1,23.070800000000016,0.6119181707511149,22.58,3.2
2017,21720,1,2,35.77284000000001,0.8987943017140168,35,4.55
2017,21720,1,3,46.87890000000003,0.5998211072656938,46.88,3.64
2017,21720,1,4,55.91652000000003,0.5165717591629738,55.87,4.48
2017,21720,1,5,62.732320000000044,1.056454072838016,62.81,6.35
2017,21720,1,6,69.01646,1.4168424589583042,69.09,6.43
2017,21720,1,7,74.45609999999992,2.6509135170634854,75,5.56
2017,21720,1,8,80.41125550660794,2.3011765799285273,80.4,2.67
2017,21720,1,9,82.26393004115222,2.560662846540397,82.73,2.91
2017,21720,1,13,88,0,88,0
2017,21720,2,1,22.707800000000024,0.740705913639821,22.22,3.43
2017,21720,2,2,35.651040000000016,1.0387371506479743,34.66,4.83
2017,21720,2,3,47.62495999999999,0.9038679953987819,47.36,5.37
2017,21720,2,4,56.21266000000001,0.5283777915290937,56.21,4.72
2017,21720,2,5,63.618560000000016,0.9879307367833856,63.74,6.23
2017,21720,2,6,72.22521999999991,1.3542308643906094,72.36,6.3
2017,21720,2,7,76.17369999999994,1.9204804086477945,76.88,6.49
2017,21720,2,8,98,0,98,0
2017,21720,2,11,94,0,94,0
2017,21720,3,1,14.296520000000008,0.44655291804805675,13.99,1.22
2017,21720,3,2,41,0,41,0
