year,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
2014,21720,4,6,63.33050801731058,1.7101270013672603,67.47247859552016,6.861212197029011
2014,21720,4,7,68.46108219704249,3.4268950397714066,71.197803987694,7.78962382931631
2014,21720,4,8,72.6334209747514,5.167452346621126,79.85123196334156,6.554679379626366
2014,21720,4,9,80.16131427838035,5.969650188169392,82.44182706202571,5.23975448545183
2014,21720,4,10,84.5228038476902,9.950892803178183,85.9139247317195,6.366989197475846
2014,21720,4,11,82.90697171381032,8.871401679479506,NA,NA
2014,21740,0,1,13.872,0.243248843779369,13.75,1.81
2014,21740,0,2,25.222,0.7711809126268616,25.29,2.37
2014,21740,0,3,33.21,1.637559159236698,33.03,3.11
2014,21740,0,4,41.564,1.2872956148453238,38.65,3.16
2014,21740,0,5,44.176,0.11844830095868793,42.31,3.07
2014,21740,0,6,46.058,0.13553597308463972,46.07,2.98
2014,21740,0,7,47.286,0.5364513025429255,47.31,3.64
2014,21740,0,8,49.902,0.22487774456357473,52.76,4.74
2014,21740,0,9,53.02,1.202393446422591,53.99,5.01
2014,21740,0,10,55.842,0.5518333081647023,56.9,4.15
2014,21740,0,11,57.736000000000004,1.0490614853286724,58.91,6.24
2014,21740,0,12,60.77,1.3380396107739116,59.32,5.9
2014,21740,0,13,61.462,2.027059446587595,60.88,3.84
2014,21740,0,14,62.94200000000001,0.9596718189047777,62.26,6.43
2014,21740,0,15,64.558,2.2557748114561447,64.39,6.03
2014,21740,0,16,63.31600000000001,2.4519849102308955,62.91,6.03
2014,21740,0,17,62.468,2.184895878526023,63.34,5.64
2014,21740,0,18,70.864,4.240180420689667,59.81,7.8
2014,21740,0,19,71.202,4.48040957949159,74.32,3.75
2014,21740,0,20,70.55,6.450581369148056,76.76,2.9
2014,21740,0,21,70.02749999999999,5.44000842523857,76,0
2014,21740,0,22,74.12333333333333,1.449701118621811,71.89,2.42
2014,21740,0,23,72.48333333333333,2.5001666611114817,72.49,4.33
2014,21740,0,24,73,NA,NA,NA
2014,21740,1,1,17.192,1.7852646862580352,16.11,1.58
2014,21740,1,2,25.43,0.4599456489630045,24.78,2.03
2014,21740,1,3,36.11,6.038912705667028,33.38,3.59
2014,21740,1,4,40.842,0.8409340045449459,39,3.48
2014,21740,1,5,43.562,0.43395852336369706,42.24,2.87
2014,21740,1,6,45.726000000000006,0.1331540461270332,45.61,2.7
2014,21740,1,7,47.059999999999995,0.42195971371684227,46.91,3.44
2014,21740,1,8,48.68,0.6622688275919372,52.14,4.06
2014,21740,1,9,51.78399999999999,1.6516294984045323,52.61,4.73
2014,21740,1,10,53.19599999999999,1.1958386178745015,55.87,3.76
2014,21740,1,11,57.254,1.8382682067641816,56.98,5.64
2014,21740,1,12,58.55,2.3767625039115696,58.05,5.53
2014,21740,1,13,58.32000000000001,4.594921109224837,59.66,3.47
2014,21740,1,14,57.86199999999999,2.9018735327370826,59.49,6.82
2014,21740,1,15,61.95399999999999,0.9830208543057466,62.38,4.53
2014,21740,1,16,60.436,2.123117990126785,60.54,4.01
2014,21740,1,17,59.668000000000006,4.483176329345076,60.93,4.61
2014,21740,1,18,67.645,6.014036359495452,53,0
2014,21740,1,19,65.18666666666667,9.413274315206866,71.57,2.64
2014,21740,1,20,66.25,8.261355820929152,NA,NA
2014,21740,2,1,17.084,1.097920762168199,16.34,1.67
2014,21740,2,2,26.645999999999997,0.7704089822944692,25.99,2.05
2014,21740,2,3,30.726,2.116241952140633,32.4,2.29
2014,21740,2,4,41.822,1.6768929602094458,37.63,1.55
2014,21740,2,5,44.55,0.36235341863986886,42.31,3.28
2014,21740,2,6,46.642,0.17340703561274504,46.6,3.17
2014,21740,2,7,47.80800000000001,0.27743467699622515,47.69,3.76
2014,21740,2,8,50.604000000000006,1.194039362835246,53.01,5.18
2014,21740,2,9,53.11600000000001,0.6376754660483653,55.26,5.07
2014,21740,2,10,57.424,1.769217341086165,57.7,3.91
2014,21740,2,11,58.33,3.48195347470353,63.83,3.16
2014,21740,2,12,61.986000000000004,1.7052213932507416,61.8,5.46
2014,21740,2,13,62.708000000000006,2.135595935564591,62.34,3.44
2014,21740,2,14,64.506,2.799791063633142,64.88,4.47
2014,21740,2,15,66.16400000000002,2.274253723752038,66.52,5.85
2014,21740,2,16,66.23400000000001,2.5893589940369393,62.97,5.99
2014,21740,2,17,70.318,4.619331120411267,66.72,5.48
2014,21740,2,18,72.58,4.131664313566624,68.44,3.48
2014,21740,2,19,72.44749999999999,5.564083482479391,77.79,1.32
2014,21740,2,20,72.34,6.80182818561794,74.48,2.59
2014,21740,2,21,72.825,3.004091654172136,76,0
2014,21740,2,22,72.5,3.5355339059327378,75,0
2014,21740,2,23,75,NA,72.07,4.05
2014,21740,2,24,74,NA,NA,NA
2014,21740,3,1,13.632,0.1848512915832613,13.61,1.7
2014,21740,3,2,14.053999999999998,0.5699385931835114,20.88,2.49
2014,21740,3,3,23.48,3.5342891788873185,NA,NA
2014,21740,4,1,13.791402902560254,0.22581473479056333,13.743996141064008,1.696173595501344
2014,21740,4,2,25.00334567730074,0.56823714226437,25.303527724343187,2.0443001263882095
2014,21740,4,3,32.262914481069515,1.5943147736301724,33.04606337186736,3.147022840232209
2014,21740,4,4,41.27593611600297,1.0222274538417702,38.53087835519287,2.8191206025709756
2014,21740,4,5,43.99651099584326,0.24754514569330366,42.26948287671029,3.0426854207316683
2014,21740,4,6,46.18490875851897,0.13505066611066577,46.098832995021716,2.932072229959804
2014,21740,4,7,47.46108075976635,0.23164919098530085,47.3322406005541,3.6132269130478356
2014,21740,4,8,49.62514937965348,0.602511581764751,52.62226222926285,4.680843329625745
2014,21740,4,9,52.462536886337354,0.8827350944367135,53.94679500884966,4.901513321890146
2014,21740,4,10,54.823679571269395,1.0465673008569802,56.84023268755828,3.8395272694719904
